timestamp,response_time,http_code,result,payload_file,is_allowed,blocking_findings,non_blocking_findings
1741547876000,0,200,BLOCKED,./performance-reports/20250309_141658/payloads/real-secret.json,false,1,1
1741547876000,0,200,BLOCKED,./performance-reports/20250309_141658/payloads/real-secret.json,false,1,1
1741547876000,0,200,ALLOWED,./performance-reports/20250309_141658/payloads/dummy-secret.json,true,0,1
1741547876000,0,200,ALLOWED,./performance-reports/20250309_141658/payloads/dummy-secret.json,true,0,1
1741547876000,0,200,ALLOWED,./performance-reports/20250309_141658/payloads/clean.json,true,0,0
1741547876000,0,200,ALLOWED,./performance-reports/20250309_141658/payloads/clean.json,true,0,0
1741547876000,0,200,ALLOWED,./performance-reports/20250309_141658/payloads/clean.json,true,0,0
1741547876000,0,200,ALLOWED,./performance-reports/20250309_141658/payloads/dummy-secret.json,true,0,1
1741547876000,0,200,BLOCKED,./performance-reports/20250309_141658/payloads/real-secret.json,false,1,1
1741547876000,0,200,ALLOWED,./performance-reports/20250309_141658/payloads/dummy-secret.json,true,0,1
1741547877000,0,200,ALLOWED,./performance-reports/20250309_141658/payloads/clean.json,true,0,0
1741547877000,0,200,ALLOWED,./performance-reports/20250309_141658/payloads/dummy-secret.json,true,0,1
1741547877000,0,200,ALLOWED,./performance-reports/20250309_141658/payloads/dummy-secret.json,true,0,1
1741547877000,1000,200,BLOCKED,./performance-reports/20250309_141658/payloads/real-secret.json,false,1,1
1741547877000,1000,200,ALLOWED,./performance-reports/20250309_141658/payloads/dummy-secret.json,true,0,1
1741547877000,1000,200,ALLOWED,./performance-reports/20250309_141658/payloads/dummy-secret.json,true,0,1
1741547877000,0,200,BLOCKED,./performance-reports/20250309_141658/payloads/real-secret.json,false,1,1
1741547877000,0,200,ALLOWED,./performance-reports/20250309_141658/payloads/clean.json,true,0,0
1741547877000,0,200,ALLOWED,./performance-reports/20250309_141658/payloads/dummy-secret.json,true,0,1
1741547877000,0,200,ALLOWED,./performance-reports/20250309_141658/payloads/dummy-secret.json,true,0,1
1741547877000,0,200,ALLOWED,./performance-reports/20250309_141658/payloads/dummy-secret.json,true,0,1
1741547877000,0,200,ALLOWED,./performance-reports/20250309_141658/payloads/dummy-secret.json,true,0,1
1741547877000,0,200,ALLOWED,./performance-reports/20250309_141658/payloads/clean.json,true,0,0
1741547877000,0,200,ALLOWED,./performance-reports/20250309_141658/payloads/clean.json,true,0,0
1741547877000,0,200,BLOCKED,./performance-reports/20250309_141658/payloads/real-secret.json,false,1,1
1741547877000,0,200,ALLOWED,./performance-reports/20250309_141658/payloads/dummy-secret.json,true,0,1
1741547877000,0,200,ALLOWED,./performance-reports/20250309_141658/payloads/clean.json,true,0,0
1741547877000,0,200,BLOCKED,./performance-reports/20250309_141658/payloads/real-secret.json,false,1,1
1741547877000,0,200,ALLOWED,./performance-reports/20250309_141658/payloads/clean.json,true,0,0
1741547877000,0,200,BLOCKED,./performance-reports/20250309_141658/payloads/real-secret.json,false,1,1
1741547877000,0,200,ALLOWED,./performance-reports/20250309_141658/payloads/dummy-secret.json,true,0,1
1741547877000,0,200,ALLOWED,./performance-reports/20250309_141658/payloads/clean.json,true,0,0
1741547877000,0,200,ALLOWED,./performance-reports/20250309_141658/payloads/clean.json,true,0,0
1741547877000,0,200,BLOCKED,./performance-reports/20250309_141658/payloads/real-secret.json,false,1,1
1741547877000,0,200,ALLOWED,./performance-reports/20250309_141658/payloads/dummy-secret.json,true,0,1
1741547877000,0,200,BLOCKED,./performance-reports/20250309_141658/payloads/real-secret.json,false,1,1
1741547877000,0,200,ALLOWED,./performance-reports/20250309_141658/payloads/dummy-secret.json,true,0,1
1741547877000,0,200,ALLOWED,./performance-reports/20250309_141658/payloads/dummy-secret.json,true,0,1
1741547877000,0,200,ALLOWED,./performance-reports/20250309_141658/payloads/dummy-secret.json,true,0,1
1741547877000,0,200,BLOCKED,./performance-reports/20250309_141658/payloads/real-secret.json,false,1,1
1741547877000,0,200,ALLOWED,./performance-reports/20250309_141658/payloads/dummy-secret.json,true,0,1
1741547878000,0,200,BLOCKED,./performance-reports/20250309_141658/payloads/real-secret.json,false,1,1
1741547878000,0,200,ALLOWED,./performance-reports/20250309_141658/payloads/dummy-secret.json,true,0,1
1741547878000,0,200,ALLOWED,./performance-reports/20250309_141658/payloads/clean.json,true,0,0
1741547878000,1000,200,BLOCKED,./performance-reports/20250309_141658/payloads/real-secret.json,false,1,1
1741547878000,1000,200,ALLOWED,./performance-reports/20250309_141658/payloads/clean.json,true,0,0
1741547878000,1000,200,ALLOWED,./performance-reports/20250309_141658/payloads/dummy-secret.json,true,0,1
1741547878000,1000,200,BLOCKED,./performance-reports/20250309_141658/payloads/real-secret.json,false,1,1
1741547878000,0,200,ALLOWED,./performance-reports/20250309_141658/payloads/clean.json,true,0,0
1741547878000,0,200,ALLOWED,./performance-reports/20250309_141658/payloads/clean.json,true,0,0
1741547878000,0,200,BLOCKED,./performance-reports/20250309_141658/payloads/real-secret.json,false,1,1
1741547878000,0,200,ALLOWED,./performance-reports/20250309_141658/payloads/dummy-secret.json,true,0,1
1741547878000,0,200,ALLOWED,./performance-reports/20250309_141658/payloads/dummy-secret.json,true,0,1
1741547878000,0,200,ALLOWED,./performance-reports/20250309_141658/payloads/clean.json,true,0,0
1741547878000,0,200,ALLOWED,./performance-reports/20250309_141658/payloads/clean.json,true,0,0
1741547878000,0,200,ALLOWED,./performance-reports/20250309_141658/payloads/dummy-secret.json,true,0,1
1741547878000,0,200,BLOCKED,./performance-reports/20250309_141658/payloads/real-secret.json,false,1,1
1741547878000,0,200,BLOCKED,./performance-reports/20250309_141658/payloads/real-secret.json,false,1,1
1741547878000,0,200,BLOCKED,./performance-reports/20250309_141658/payloads/real-secret.json,false,1,1
1741547878000,0,200,ALLOWED,./performance-reports/20250309_141658/payloads/clean.json,true,0,0
1741547878000,0,200,BLOCKED,./performance-reports/20250309_141658/payloads/real-secret.json,false,1,1
1741547878000,0,200,ALLOWED,./performance-reports/20250309_141658/payloads/dummy-secret.json,true,0,1
1741547878000,0,200,BLOCKED,./performance-reports/20250309_141658/payloads/real-secret.json,false,1,1
1741547878000,0,200,ALLOWED,./performance-reports/20250309_141658/payloads/clean.json,true,0,0
1741547878000,0,200,BLOCKED,./performance-reports/20250309_141658/payloads/real-secret.json,false,1,1
1741547878000,0,200,BLOCKED,./performance-reports/20250309_141658/payloads/real-secret.json,false,1,1
1741547878000,0,200,ALLOWED,./performance-reports/20250309_141658/payloads/clean.json,true,0,0
1741547878000,0,200,ALLOWED,./performance-reports/20250309_141658/payloads/clean.json,true,0,0
1741547878000,0,200,ALLOWED,./performance-reports/20250309_141658/payloads/dummy-secret.json,true,0,1
1741547878000,0,200,ALLOWED,./performance-reports/20250309_141658/payloads/clean.json,true,0,0
1741547878000,0,200,BLOCKED,./performance-reports/20250309_141658/payloads/real-secret.json,false,1,1
1741547878000,0,200,ALLOWED,./performance-reports/20250309_141658/payloads/dummy-secret.json,true,0,1
1741547878000,0,200,ALLOWED,./performance-reports/20250309_141658/payloads/clean.json,true,0,0
1741547878000,0,200,ALLOWED,./performance-reports/20250309_141658/payloads/dummy-secret.json,true,0,1
1741547879000,0,200,ALLOWED,./performance-reports/20250309_141658/payloads/dummy-secret.json,true,0,1
1741547879000,0,200,BLOCKED,./performance-reports/20250309_141658/payloads/real-secret.json,false,1,1
1741547879000,1000,200,ALLOWED,./performance-reports/20250309_141658/payloads/clean.json,true,0,0
1741547879000,1000,200,ALLOWED,./performance-reports/20250309_141658/payloads/clean.json,true,0,0
1741547879000,1000,200,BLOCKED,./performance-reports/20250309_141658/payloads/real-secret.json,false,1,1
1741547879000,1000,200,BLOCKED,./performance-reports/20250309_141658/payloads/real-secret.json,false,1,1
1741547879000,0,200,BLOCKED,./performance-reports/20250309_141658/payloads/real-secret.json,false,1,1
1741547879000,0,200,ALLOWED,./performance-reports/20250309_141658/payloads/dummy-secret.json,true,0,1
1741547879000,0,200,BLOCKED,./performance-reports/20250309_141658/payloads/real-secret.json,false,1,1
1741547879000,0,200,BLOCKED,./performance-reports/20250309_141658/payloads/real-secret.json,false,1,1
1741547879000,0,200,ALLOWED,./performance-reports/20250309_141658/payloads/clean.json,true,0,0
1741547879000,0,200,ALLOWED,./performance-reports/20250309_141658/payloads/clean.json,true,0,0
1741547879000,0,200,BLOCKED,./performance-reports/20250309_141658/payloads/real-secret.json,false,1,1
1741547879000,0,200,ALLOWED,./performance-reports/20250309_141658/payloads/dummy-secret.json,true,0,1
1741547879000,0,200,BLOCKED,./performance-reports/20250309_141658/payloads/real-secret.json,false,1,1
1741547879000,0,200,ALLOWED,./performance-reports/20250309_141658/payloads/dummy-secret.json,true,0,1
1741547879000,0,200,ALLOWED,./performance-reports/20250309_141658/payloads/clean.json,true,0,0
1741547879000,0,200,ALLOWED,./performance-reports/20250309_141658/payloads/dummy-secret.json,true,0,1
1741547879000,0,200,ALLOWED,./performance-reports/20250309_141658/payloads/dummy-secret.json,true,0,1
1741547879000,0,200,ALLOWED,./performance-reports/20250309_141658/payloads/clean.json,true,0,0
1741547879000,0,200,BLOCKED,./performance-reports/20250309_141658/payloads/real-secret.json,false,1,1
1741547879000,0,200,BLOCKED,./performance-reports/20250309_141658/payloads/real-secret.json,false,1,1
1741547879000,0,200,ALLOWED,./performance-reports/20250309_141658/payloads/dummy-secret.json,true,0,1
1741547879000,0,200,ALLOWED,./performance-reports/20250309_141658/payloads/clean.json,true,0,0
1741547879000,0,200,ALLOWED,./performance-reports/20250309_141658/payloads/clean.json,true,0,0
1741547879000,0,200,ALLOWED,./performance-reports/20250309_141658/payloads/dummy-secret.json,true,0,1
1741547879000,0,200,ALLOWED,./performance-reports/20250309_141658/payloads/clean.json,true,0,0
1741547879000,0,200,BLOCKED,./performance-reports/20250309_141658/payloads/real-secret.json,false,1,1
1741547879000,0,200,ALLOWED,./performance-reports/20250309_141658/payloads/dummy-secret.json,true,0,1
1741547879000,0,200,ALLOWED,./performance-reports/20250309_141658/payloads/dummy-secret.json,true,0,1
1741547880000,0,200,BLOCKED,./performance-reports/20250309_141658/payloads/real-secret.json,false,1,1
1741547880000,0,200,ALLOWED,./performance-reports/20250309_141658/payloads/clean.json,true,0,0
1741547880000,1000,200,ALLOWED,./performance-reports/20250309_141658/payloads/dummy-secret.json,true,0,1
1741547880000,1000,200,ALLOWED,./performance-reports/20250309_141658/payloads/dummy-secret.json,true,0,1
1741547880000,1000,200,BLOCKED,./performance-reports/20250309_141658/payloads/real-secret.json,false,1,1
1741547880000,1000,200,ALLOWED,./performance-reports/20250309_141658/payloads/dummy-secret.json,true,0,1
1741547880000,1000,200,BLOCKED,./performance-reports/20250309_141658/payloads/real-secret.json,false,1,1
1741547880000,1000,200,ALLOWED,./performance-reports/20250309_141658/payloads/clean.json,true,0,0
1741547880000,0,200,ALLOWED,./performance-reports/20250309_141658/payloads/clean.json,true,0,0
1741547880000,0,200,ALLOWED,./performance-reports/20250309_141658/payloads/dummy-secret.json,true,0,1
1741547880000,0,200,ALLOWED,./performance-reports/20250309_141658/payloads/clean.json,true,0,0
1741547880000,0,200,BLOCKED,./performance-reports/20250309_141658/payloads/real-secret.json,false,1,1
1741547880000,0,200,ALLOWED,./performance-reports/20250309_141658/payloads/clean.json,true,0,0
1741547880000,0,200,BLOCKED,./performance-reports/20250309_141658/payloads/real-secret.json,false,1,1
1741547880000,0,200,BLOCKED,./performance-reports/20250309_141658/payloads/real-secret.json,false,1,1
1741547880000,0,200,BLOCKED,./performance-reports/20250309_141658/payloads/real-secret.json,false,1,1
1741547880000,0,200,ALLOWED,./performance-reports/20250309_141658/payloads/clean.json,true,0,0
1741547880000,0,200,ALLOWED,./performance-reports/20250309_141658/payloads/dummy-secret.json,true,0,1
1741547880000,0,200,ALLOWED,./performance-reports/20250309_141658/payloads/dummy-secret.json,true,0,1
1741547880000,0,200,ALLOWED,./performance-reports/20250309_141658/payloads/dummy-secret.json,true,0,1
1741547880000,0,200,ALLOWED,./performance-reports/20250309_141658/payloads/dummy-secret.json,true,0,1
1741547880000,0,200,ALLOWED,./performance-reports/20250309_141658/payloads/dummy-secret.json,true,0,1
1741547880000,0,200,ALLOWED,./performance-reports/20250309_141658/payloads/dummy-secret.json,true,0,1
1741547880000,0,200,ALLOWED,./performance-reports/20250309_141658/payloads/clean.json,true,0,0
1741547880000,0,200,BLOCKED,./performance-reports/20250309_141658/payloads/real-secret.json,false,1,1
1741547880000,0,200,ALLOWED,./performance-reports/20250309_141658/payloads/clean.json,true,0,0
1741547880000,0,200,ALLOWED,./performance-reports/20250309_141658/payloads/dummy-secret.json,true,0,1
1741547880000,0,200,BLOCKED,./performance-reports/20250309_141658/payloads/real-secret.json,false,1,1
1741547880000,0,200,BLOCKED,./performance-reports/20250309_141658/payloads/real-secret.json,false,1,1
1741547880000,0,200,BLOCKED,./performance-reports/20250309_141658/payloads/real-secret.json,false,1,1
1741547881000,0,200,BLOCKED,./performance-reports/20250309_141658/payloads/real-secret.json,false,1,1
1741547881000,0,200,BLOCKED,./performance-reports/20250309_141658/payloads/real-secret.json,false,1,1
1741547881000,0,200,BLOCKED,./performance-reports/20250309_141658/payloads/real-secret.json,false,1,1
1741547881000,1000,200,BLOCKED,./performance-reports/20250309_141658/payloads/real-secret.json,false,1,1
1741547881000,1000,200,BLOCKED,./performance-reports/20250309_141658/payloads/real-secret.json,false,1,1
1741547881000,1000,200,BLOCKED,./performance-reports/20250309_141658/payloads/real-secret.json,false,1,1
1741547881000,0,200,BLOCKED,./performance-reports/20250309_141658/payloads/real-secret.json,false,1,1
1741547881000,0,200,ALLOWED,./performance-reports/20250309_141658/payloads/dummy-secret.json,true,0,1
1741547881000,0,200,BLOCKED,./performance-reports/20250309_141658/payloads/real-secret.json,false,1,1
1741547881000,0,200,ALLOWED,./performance-reports/20250309_141658/payloads/dummy-secret.json,true,0,1
1741547881000,0,200,BLOCKED,./performance-reports/20250309_141658/payloads/real-secret.json,false,1,1
1741547881000,0,200,BLOCKED,./performance-reports/20250309_141658/payloads/real-secret.json,false,1,1
1741547881000,0,200,BLOCKED,./performance-reports/20250309_141658/payloads/real-secret.json,false,1,1
1741547881000,0,200,BLOCKED,./performance-reports/20250309_141658/payloads/real-secret.json,false,1,1
1741547881000,0,200,BLOCKED,./performance-reports/20250309_141658/payloads/real-secret.json,false,1,1
1741547881000,0,200,ALLOWED,./performance-reports/20250309_141658/payloads/clean.json,true,0,0
1741547881000,0,200,ALLOWED,./performance-reports/20250309_141658/payloads/clean.json,true,0,0
1741547881000,0,200,ALLOWED,./performance-reports/20250309_141658/payloads/dummy-secret.json,true,0,1
1741547881000,0,200,BLOCKED,./performance-reports/20250309_141658/payloads/real-secret.json,false,1,1
1741547881000,0,200,BLOCKED,./performance-reports/20250309_141658/payloads/real-secret.json,false,1,1
1741547881000,0,200,BLOCKED,./performance-reports/20250309_141658/payloads/real-secret.json,false,1,1
1741547881000,0,200,ALLOWED,./performance-reports/20250309_141658/payloads/clean.json,true,0,0
1741547881000,0,200,BLOCKED,./performance-reports/20250309_141658/payloads/real-secret.json,false,1,1
1741547881000,0,200,BLOCKED,./performance-reports/20250309_141658/payloads/real-secret.json,false,1,1
1741547881000,0,200,BLOCKED,./performance-reports/20250309_141658/payloads/real-secret.json,false,1,1
1741547881000,0,200,ALLOWED,./performance-reports/20250309_141658/payloads/clean.json,true,0,0
